Ticker,year,Company,Peer_group_root,Region,Country,environment_score,social_score,governance_score,total_esg_score,Close,Volume,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,EBIT Margin,EBITDA Margin,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,Pre-Tax Profit Margin,ROA - Return On Assets,ROE - Return On Equity,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,operating_cash_flow,shares_outstanding,sector
IFF,2014,International Flavors & Fragrances Inc.,Chemicals,North America,United States,65.0,68.0,68.0,66.66666666666667,87.375,457100.0,0.2164,3.2961,58.7755,0.6189,17.2683,0.0,43.3789,0.7527,0.3802,11.9215,17.2683,15.5525,2.5793,5.9195,2821446000.0,254134000.0,486618000.0,1175534000.0,,,323796000.0,,Chemicals
IFF,2015,International Flavors & Fragrances Inc.,Chemicals,North America,United States,65.0,64.0,66.0,65.0,102.19999999999999,397700.0,0.1956,2.3843,67.0047,0.6694,19.3893,0.0,44.954,0.7091,0.3782,13.7288,19.3893,17.8463,2.7213,6.4779,2952896000.0,353544000.0,516339000.0,1284205000.0,,,407562000.0,,Chemicals
IFF,2016,International Flavors & Fragrances Inc.,Chemicals,North America,United States,64.68,63.3,68.05,65.035,113.69,492100.0,0.1898,2.1696,68.0008,0.8125,16.0136,0.0,44.5647,0.7361,0.3954,11.5543,16.0136,14.5933,2.1912,5.2866,3088533000.0,414543000.0,592321000.0,1362150000.0,,,518390000.0,,Chemicals
IFF,2017,International Flavors & Fragrances Inc.,Chemicals,United States and Canada,United States,70.97333333333334,63.81,70.79,68.42,125.88,372000.0,0.1858,2.467,71.0627,0.9703,17.0688,0.0,43.5767,0.7678,0.4914,12.631,17.0688,16.1897,2.3771,6.256,3023189000.0,419247000.0,588347000.0,1351599000.0,,,467315000.0,,Chemicals
IFF,2018,International Flavors & Fragrances Inc,Chemicals,United States and Canada,United States,79.94,69.49,71.225,74.10499999999999,129.4,619000.0,0.0946,2.8977,69.528,0.9815,16.7942,0.0,43.3381,0.7045,0.4944,10.5467,16.7942,11.0961,2.1215,2.3704,3116350000.0,405031000.0,552955000.0,1395563000.0,,,550139000.0,,Chemicals
IFF,2019,International Flavors & Fragrances Inc,Chemicals,United States and Canada,United States,80.25,69.49,67.95,73.41499999999999,129.35000000000002,881300.0,0.0968,2.0522,66.9458,0.7241,14.5709,0.0,42.0634,0.6519,0.3978,10.0307,14.5709,12.3775,,2.1396,3398719000.0,295665000.0,552630000.0,1472463000.0,,,390756000.0,,Chemicals
ILMN,2010,Illumina Inc.,Pharmaceuticals,North America,United States,54.5,34.0,60.0,47.5,43.625,1144400.0,0.1376,2.2788,62.8034,0.2762,24.1605,0.0,66.2196,0.6165,0.0,14.7112,24.1605,21.9459,2.0546,3.1988,573225000.0,39416000.0,80457000.0,353094000.0,,,87882000.0,,Pharmaceuticals
ILMN,2011,Illumina Inc.,Pharmaceuticals,North America,United States,50.0,37.0,62.5,47.5,65.93,1736100.0,0.1139,5.3839500000000005,62.5812,0.7509,15.6111,0.0,66.99090000000001,0.6172,0.4249,8.5567,15.6111,11.8009,0.9385,1.9459,666324000.0,72281000.0,125597000.0,453875000.0,,,172191000.0,,Pharmaceuticals
ILMN,2012,Illumina Inc.,Pharmaceuticals,North America,United States,52.5,49.0,59.0,52.5,46.765,1393000.0,0.119,5.5638,64.64359999999999,0.69015,17.0754,0.0,68.5173,0.6546,0.3977,10.00595,17.0754,15.01585,1.17935,2.3462,902741000.0,124891000.0,211654000.0,601540000.0,,,272573000.0,,Pharmaceuticals
ILMN,2013,Illumina Inc.,Pharmaceuticals,North America,United States,54.333333333333336,78.66666666666667,61.666666666666664,67.33333333333333,74.17500000000001,1039550.0,0.1266,3.9305,55.5221,0.6253,17.3381,0.0,64.5515,0.8312,0.3767,10.3663,17.3381,14.262,1.2708,2.5837,1055535000.0,86628000.0,199461000.0,709098000.0,,,358140000.0,,Pharmaceuticals
ILMN,2014,Illumina Inc.,Pharmaceuticals,North America,United States,53.0,74.0,62.0,64.5,186.36,1143900.0,0.1534,2.6166,50.8437,0.8826,39.5963,0.0,75.1274,0.6667,0.4028,29.9154,39.5963,37.4842,4.5897,10.4786,1148516000.0,151254000.0,200752000.0,773528000.0,,,291873000.0,,Pharmaceuticals
ILMN,2015,Illumina Inc.,Pharmaceuticals,North America,United States,53.0,62.333333333333336,60.0,59.333333333333336,193.535,1268600.0,0.1474,3.4346,61.506,0.5951,25.5841,0.0,69.7776,0.6961,0.3546,18.9565,25.5841,23.4279,2.8059,5.6997,1421178000.0,125308000.0,134107000.0,911887000.0,,,386421000.0,,Pharmaceuticals
ILMN,2016,Illumina Inc.,Pharmaceuticals,North America,United States,50.504000000000005,45.294,59.236000000000004,50.760000000000005,148.695,1101100.0,0.1446,3.6222,55.872,0.5261,26.5239,0.0,70.1812,0.5797,0.3175,20.0323,26.5239,25.3707,2.7674,5.0438,1861358000.0,353351000.0,514711000.0,1297710000.0,3339640000.0,,501271000.0,,Pharmaceuticals
ILMN,2017,Illumina Inc.,Pharmaceuticals,United States and Canada,United States,53.75,50.519999999999996,56.682,53.178,180.65,828700.0,0.1415,3.9946,48.2773,0.4781,25.3501,0.0,67.507,0.7095,0.3007,19.3354,25.3501,24.5098,2.4702,4.4199,2220000000.0,462000000.0,613000000.0,1549000000.0,3688000000.0,,786000000.0,,Pharmaceuticals
ILMN,2018,"Illumina, Inc.",Pharmaceuticals,United States and Canada,United States,64.19,61.4,54.165,59.93,287.24,809000.0,0.1262,2.4889,45.6858,0.5194,27.3494,0.0,69.2771,0.7044,0.188,24.1936,27.3494,27.1981,3.4182,5.2309,2398000000.0,463000000.0,587000000.0,1666000000.0,4281000000.0,,779000000.0,,Pharmaceuticals
ILMN,2019,"Illumina, Inc.",Pharmaceuticals,United States and Canada,United States,63.03666666666667,65.55,51.703333333333326,60.76666666666666,305.90999999999997,849050.0,0.1279,6.7909,53.6825,0.2548,28.1513,0.0,69.5378,0.631,0.2031,25.7993,28.1513,29.7685,,5.2715,2752000000.0,726000000.0,606000000.0,1826000000.0,5257000000.0,,875000000.0,,Pharmaceuticals
INCY,2014,Incyte Corporation,Pharmaceuticals,North America,United States,42.0,42.0,63.0,48.0,70.33,1141850.0,0.1557,3.0741,42.057,-8.2713,-19.840792999999998,0.0,98.0415,6.7821,1.1606,-21.290181999999994,-19.840792999999998,-25.906755999999998,-1.7871890000000001,45.2591,297059000.0,,1148000.0,,,,,,Pharmaceuticals
INCY,2015,Incyte Corporation,Pharmaceuticals,North America,United States,54.0,37.0,53.0,46.0,106.2,1213250.0,0.2013,4.8639,41.719,7.0313,-0.0538,0.0,96.021,3.3114,0.8755,5.7024,-0.0538,5.7858,0.999,16.8449,354947000.0,,-16102000.0,,,,,,Pharmaceuticals
INCY,2016,Incyte Corporation,Pharmaceuticals,North America,United States,51.00666666666666,36.76,55.76,46.02,81.58500000000001,1255950.0,0.1745,3.686,43.9274,1.7391,12.8877,0.0,93.9938,4.7759,0.6349,13.6851,12.8877,14.2139,2.3881,9.9671,511495000.0,,-4804000.0,,,,,,Pharmaceuticals
INCY,2017,Incyte Corporation,Pharmaceuticals,United States and Canada,United States,49.47666666666667,36.18,65.11666666666666,48.18666666666667,121.95,1523600.0,0.1929,4.0087,46.7876,0.0147,2.2237,0.0,94.2244,6.7574,0.0133,-3.8242,2.2237,-2.8746,-0.7615,-1.2158,753751000.0,,50651000.0,,,,89408000.0,,Pharmaceuticals
INCY,2018,Incyte Corporation,Pharmaceuticals,United States and Canada,United States,51.21,36.22,64.52,48.46,68.58,1554500.0,0.1997,4.3084,52.3916,0.0138,15.5138,0.0,95.0102,4.1373,0.0095,10.0465,15.5138,10.356,1.1578,3.0234,1105719000.0,104222000.0,144998000.0,,,,304756000.0,,Pharmaceuticals
INCY,2019,Incyte Corporation,Pharmaceuticals,United States and Canada,United States,52.55666666666667,36.97666666666667,63.916666666666664,48.95333333333334,81.655,1178800.0,0.1716,5.0242,47.9692,0.0209,18.6084,0.0,94.451,4.0788,0.0201,19.8739,18.6084,21.7477,,4.6867,1536216000.0,52394000.0,-243387000.0,,,,-92988000.0,,Pharmaceuticals
INFO,2016,IHS Inc.,Commercial Services,United States and Canada,United States,62.38,45.44,62.4,56.45,34.575,1103400.0,0.0506,0.6571,50.7232,0.3873,9.5749,0.0,63.8884,0.0,0.2713,8.5048,14.4582,9.2171,0.0,0.0,,,,,,,,,Commercial Services
INFO,2017,IHS Inc.,Commercial Services,United States and Canada,United States,56.065,57.739999999999995,61.15,57.92,43.57,1812700.0,0.0645,0.5325,69.1077,0.5237,15.4652,0.0,62.7304,0.0,0.3103,11.1887,15.4652,11.0032,0.7221,1.313,,,,,,,,,Commercial Services
INFO,2018,IHS Markit Ltd.,Commercial Services,Europe,United Kingdom,64.33333333333333,59.22333333333333,59.26666666666667,61.28,50.32,1779300.0,0.0665,0.4738,66.8299,0.7081,16.014,0.0,62.5075,0.0,0.3787,10.4396,16.014,11.1489,0.6386,1.3115,,,,,,,,,Commercial Services
INFO,2019,IHS Markit Ltd,Commercial Services,Europe,United Kingdom,69.13,59.55,59.1,63.27,62.55,1569750.0,0.0699,0.6641,71.2443,0.6135,22.0457,0.0,62.3074,0.0,0.3685,13.1924,22.0457,16.1907,0.9287,1.7755,,,,,,,,,Commercial Services
INTC,2010,Intel Corporation,Semiconductors,North America,United States,76.0,77.0,84.0,78.5,15.125,60981850.0,0.1832,3.3381,22.5216,0.0489,36.981,0.0,65.9431,1.0783,0.0417,26.8184,36.981,38.2904,5.0042,6.2979,37586000000.0,5292000000.0,8954000000.0,20844000000.0,,,10926000000.0,,Semiconductors
INTC,2011,Intel Corporation,Semiconductors,North America,United States,82.0,76.33333333333333,90.0,82.33333333333333,16.365000000000002,55126800.0,0.1972,2.2312,23.90835,0.1549,33.1173,0.0,63.3598,1.273,0.133,24.2806,33.1173,33.5272,4.77255,7.3185,35127000000.0,4369000000.0,5711000000.0,19561000000.0,,,11170000000.0,,Semiconductors
INTC,2012,Intel Corporation,Semiconductors,North America,United States,87.0,84.6,84.6,85.4,20.16,39361250.0,0.1808,2.28005,25.96705,0.1473,28.46295,0.0,63.31695,1.0088,0.127,21.07705,28.46295,29.13795,3.9073,5.82545,43623000000.0,11464000000.0,15588000000.0,28491000000.0,,,16692000000.0,,Semiconductors
INTC,2014,Intel Corporation,Semiconductors,North America,United States,84.5,88.5,87.0,86.0,28.994999999999997,28424200.0,0.1602,1.7319,27.0654,0.2444,30.2493,0.0,65.3556,1.1935,0.1775,24.8692,30.2493,31.6487,3.9837,6.5533,53341000000.0,11005000000.0,14638000000.0,33151000000.0,,,,,Semiconductors
INTC,2015,Intel Corporation,Semiconductors,North America,United States,85.0,89.5,85.0,86.5,27.975,27723800.0,0.1468,2.4009,26.3282,0.3711,28.8253,0.0,62.9865,1.0304,0.247,21.4933,28.8253,28.8521,3.1547,5.4451,52708000000.0,9620000000.0,12291000000.0,31521000000.0,,,,,Semiconductors
INTC,2016,Intel Corporation,Semiconductors,North America,United States,84.4175,90.865,81.39,85.9175,29.44,21023300.0,0.1406,1.749,28.2469,0.4376,28.2799,0.0,61.9702,1.0021,0.2759,21.4096,28.2799,27.1162,3.0102,5.3521,55870000000.0,11704000000.0,15347000000.0,35609000000.0,,,,,Semiconductors
INTC,2017,Intel Corporation,Semiconductors,United States and Canada,United States,80.90333333333334,91.58999999999999,82.41666666666667,85.02,33.1,21438400.0,0.1271,1.6934,32.9019,0.446,31.8348,0.0,62.3197,0.8961,0.2794,19.0205,31.8348,35.3897,2.2996,4.0918,55355000000.0,11420000000.0,14002000000.0,34679000000.0,,,,,Semiconductors
INTC,2018,Intel Corporation,Semiconductors,United States and Canada,United States,85.53750000000001,90.2475,79.61500000000001,85.7025,45.8,26669000.0,0.1458,1.5709,25.6291,0.3899,33.3601,0.0,61.4255,0.9192,0.2578,29.513,33.3601,32.5964,3.9739,7.1466,59387000000.0,10316000000.0,13133000000.0,36233000000.0,,,,,Semiconductors
INTC,2019,Intel Corp,Semiconductors,United States and Canada,United States,91.71333333333332,86.59666666666668,79.18,86.79333333333334,49.379999999999995,19142850.0,0.1435,1.4002,33.9879,0.3845,33.5956,0.0,58.8588,0.914,0.2462,31.2142,33.5956,35.013,,8.0682,62761000000.0,9601000000.0,18050000000.0,39098000000.0,,,22110000000.0,,Semiconductors
INTU,2010,Intuit Inc.,Software & Services,North America,United States,58.666666666666664,54.0,63.0,57.666666666666664,33.629999999999995,3254900.0,0.1076,1.8316,30.0619,0.3538,-4.7423,0.0,72.5773,0.0,0.2613,-9.8969,-4.7423,-7.6289,-0.4425,-0.8153,2993000000.0,485000000.0,765000000.0,,,,830000000.0,,Software & Services
INTU,2011,Intuit Inc.,Software & Services,North America,United States,72.0,55.5,64.0,62.5,46.33,2508250.0,0.1228,1.2488,38.1675,0.3819,-10.1222,0.0,72.2513,0.0,0.1602,-9.9476,-10.1222,-13.089,-1.0959,-2.1407,3109000000.0,447000000.0,683000000.0,,,,812000000.0,,Software & Services
INTU,2014,Intuit Inc.,Software & Services,North America,United States,67.5,62.0,60.0,62.5,75.75,1558500.0,0.1215,1.7919,33.9706,0.1705,-17.8105,0.0,74.0196,0.0,0.1457,-13.7255,-17.8105,-18.9543,-1.6078,-2.7673,3808000000.0,822000000.0,1282000000.0,,,,1246000000.0,,Software & Services
INTU,2015,Intuit Inc.,Software & Services,North America,United States,68.0,62.0,60.333333333333336,63.333333333333336,93.145,1462900.0,0.186,1.3485,22.6293,0.215,-4.0673,0.0,76.7181,0.0,0.177,2.0115,-4.0673,-5.6101,-0.8088,-2.9496,3946000000.0,984000000.0,1487000000.0,,,,1366000000.0,,Software & Services
INTU,2016,Intuit Inc.,Software & Services,North America,United States,64.55333333333333,60.76666666666667,65.11,62.99,103.48500000000001,1317950.0,0.1978,0.717,15.2785,0.8613,-7.4271,0.0,77.321,0.0,0.2959,-3.856,-7.4271,-8.2228,-0.7628,-3.2051,4243000000.0,907000000.0,1300000000.0,,,,1446000000.0,,Software & Services
INTU,2017,Intuit Inc.,Software & Services,United States and Canada,United States,64.2075,54.7375,65.94,60.38,132.9,1324800.0,0.2239,0.7279,17.3519,0.3604,1.5099,0.0,78.6295,0.0,0.2444,4.4135,1.5099,1.5099,0.9341,2.8065,4192000000.0,1026000000.0,1285000000.0,,,,1589000000.0,,Software & Services
INTU,2018,Intuit Inc.,Software & Services,United States and Canada,United States,70.8725,60.525,67.54,65.385,198.33,1456700.0,0.2062,1.3896,14.2708,0.1555,-0.9843,0.0,75.689,0.0,0.1211,3.3465,-0.9843,-1.378,0.6899,1.2221,4694000000.0,979000000.0,1444000000.0,,,,1460000000.0,,Software & Services
INTU,2019,Intuit Inc,Software & Services,United States and Canada,United States,70.55333333333333,54.14333333333334,66.85,62.24,256.8,1275900.0,0.1884,1.8281,13.7626,0.1163,0.8584,0.0,75.1073,0.0,0.0931,4.8927,0.8584,1.8884,,1.569,5196000000.0,1186000000.0,1601000000.0,,,,1599000000.0,,Software & Services
IP,2010,International Paper Company,Paper & Forestry,North America,United States,50.5,62.5,72.0,60.0,16.325,6384050.0,0.2575,1.7828,44.3304,1.3167,8.207,0.0,26.9637,2.0324,0.5594,5.5581,8.207,5.0834,1.4428,5.1666,24829000000.0,371000000.0,589000000.0,2161000000.0,26913000000.0,,2669000000.0,,Paper & Forestry
IP,2011,International Paper Company,Paper & Forestry,North America,United States,51.2,60.8,69.8,59.2,19.55,5007800.0,0.2553,2.0929,51.9753,1.1022,9.5178,0.0,27.183,2.0291,0.5045,4.97795,9.5178,5.7449,1.13305,4.0863,23366000000.0,663000000.0,2360000000.0,1962000000.0,,,4655000000.0,,Paper & Forestry
IP,2012,International Paper Company,Paper & Forestry,North America,United States,60.333333333333336,52.0,70.0,59.666666666666664,24.04,4178700.0,0.21484999999999999,1.7907000000000002,46.5887,1.54095,7.3336,0.0,26.067050000000002,1.9273,0.5932,3.07325,7.3336,3.6285499999999997,0.6202,2.7727,25179000000.0,691000000.0,1686000000.0,1839000000.0,,,1631000000.0,,Paper & Forestry
IP,2013,International Paper Company,Paper & Forestry,North America,United States,55.0,55.0,62.0,57.0,33.875,3489600.0,0.2254,1.7563,48.4172,1.2839,8.6633,0.0,27.2176,1.8676,0.5413,6.0146,8.6633,4.9489,1.1691,5.0517,26034000000.0,1322000000.0,2216000000.0,1886000000.0,,,2675000000.0,,Paper & Forestry
IP,2014,International Paper Company,Paper & Forestry,North America,United States,56.5,55.0,68.0,58.5,41.5,3117050.0,0.2072,1.6213,46.6885,1.7809,10.8699,0.0,30.9271,1.6935,0.6212,2.2548,10.8699,5.1657,0.4776,2.6031,21852000000.0,794000000.0,1933000000.0,1927000000.0,,,2967000000.0,,Paper & Forestry
IP,2015,International Paper Co.,Paper & Forestry,North America,United States,63.5,60.0,68.0,63.5,38.375,2727250.0,0.1779,1.5139,49.4575,2.1566,12.0703,0.0,30.5565,1.637,0.6653,3.9727,12.0703,4.6552,0.6566,4.3357,23483000000.0,1395000000.0,2233000000.0,1996000000.0,,,3028000000.0,,Paper & Forestry
IP,2016,International Paper Co.,Paper & Forestry,North America,United States,63.146,60.141999999999996,69.926,63.794000000000004,35.72,2946900.0,0.1615,1.6832,47.9763,2.5777,11.3369,0.0,31.2191,1.6301,0.7176,5.7414,11.3369,3.1341,0.3384,2.5694,23617000000.0,555000000.0,872000000.0,,,,3077000000.0,,Paper & Forestry
IP,2017,International Paper Co.,Paper & Forestry,United States and Canada,United States,69.80285714285715,60.93857142857143,74.47285714285714,67.86857142857143,47.07,2053500.0,0.1632,1.481,54.5351,2.457,12.6699,0.0,32.6989,1.5879,0.6948,7.1597,12.6699,3.4495,1.0824,7.4194,20675000000.0,938000000.0,1132000000.0,,,,2580000000.0,,Paper & Forestry
IP,2018,International Paper Company,Paper & Forestry,United States and Canada,United States,61.0,60.93000000000001,74.86333333333333,64.44,46.82,2820400.0,0.1746,1.5747,54.4043,1.5946,14.8619,0.0,34.1298,1.8249,0.6025,6.9433,14.8619,8.4005,1.2723,6.2646,,904000000.0,795000000.0,,,,2478000000.0,,Paper & Forestry
IP,2019,International Paper Company,Paper & Forestry,United States and Canada,United States,59.53,65.11,74.23,65.15,40.885,2871400.0,0.1645,1.4633,53.6923,1.3894,11.8589,0.0,32.2558,1.7192,0.5718,5.1526,11.8589,7.2754,,3.8138,,2144000000.0,848000000.0,,,,1757000000.0,,Paper & Forestry
IPG,2010,"The Interpublic Group of Companies, Inc.",Media,North America,United States,48.0,52.0,62.0,54.0,6.35,6079650.0,0.1377,1.0661,276.751,0.8339,10.9946,0.0,11.0318,0.0,0.4053,6.5335,10.9946,9.0712,0.71,4.1837,,,,,,,,,Media
IPG,2011,"The Interpublic Group of Companies, Inc.",Media,North America,United States,44.5,57.0,62.5,55.5,8.225000000000001,7326500.0,0.146,1.0158,270.01,0.7084,10.0319,0.0,10.0319,0.0,0.3258,12.0533,10.0319,16.629,1.8392,9.9224,,,,,,,,,Media
IPG,2012,"The Interpublic Group of Companies, Inc.",Media,North America,United States,53.0,51.0,74.0,57.0,8.32,5808850.0,0.1436,1.0248,281.79949999999997,0.6800999999999999,9.07395,0.0,9.07395,0.0,0.34015,4.9415,9.07395,7.758749999999999,0.7337,3.8996500000000003,,,,,,,,,Media
IPG,2013,"The Interpublic Group of Companies, Inc.",Media,North America,United States,54.0,57.0,73.0,60.5,11.675,3919850.0,0.1475,1.0489,284.82,0.7386,9.9533,0.0,9.9533,0.0,0.3836,4.5496,9.9533,8.4216,0.6979,3.9955,,,,,,,,,Media
IPG,2015,"The Interpublic Group of Companies, Inc.",Media,North America,United States,55.333333333333336,59.0,73.66666666666667,61.666666666666664,17.115000000000002,3214150.0,0.1631,1.0146,260.444,0.8856,11.5026,0.0,11.5026,0.0,0.4463,6.4602,11.5026,10.7137,1.0766,6.1497,,,,,,,,,Media
IPG,2016,"The Interpublic Group of Companies, Inc.",Media,North America,United States,54.66,56.31,76.6,60.97,19.21,3900350.0,0.1649,0.988,260.238,0.8812,11.6951,0.0,11.6951,0.0,0.4385,8.1808,11.6951,10.7305,1.377,7.899,,,,,,,,,Media
IPG,2017,"The Interpublic Group of Companies, Inc.",Media,United States and Canada,United States,51.075,49.879999999999995,79.6,57.6075,19.97,3959200.0,0.1885,0.9338,221.654,0.9057,11.5479,0.0,14.0748,0.0,0.3864,7.685,11.5479,10.3342,1.4706,8.4453,,,,,,,,,Media
IPG,2018,"The Interpublic Group of Companies, Inc.",Media,United States and Canada,United States,55.98,55.06,72.20666666666666,59.576666666666675,20.6,4081400.0,0.1828,1.0073,233.053,1.5349,11.3906,0.0,14.2459,0.0,0.6004,7.0076,11.3906,9.7541,1.196,7.5339,,,,,,,,,Media
IPG,2019,The Interpublic Group of Companies Inc,Media,United States and Canada,United States,56.245000000000005,54.285000000000004,71.94,59.19,20.509999999999998,3196750.0,0.1525,0.9529,223.939,1.4443,11.4967,0.0,14.7287,0.0,0.5736,6.7922,11.4967,9.5443,,7.029,,,,,,,,,Media
IQV,2017,Quintiles Transnational Holdings Inc.,Pharmaceuticals,United States and Canada,United States,65.15,47.85,55.17,54.37,89.16,1146300.0,0.1099,1.224,72.0764,1.2403,5.6327,0.0,34.6715,0.0,0.5511,3.5685,5.6327,2.0382,0.4143,1.2388,5737000000.0,387000000.0,646000000.0,,,,,,Pharmaceuticals
IQV,2018,IQVIA Holdings Inc,Pharmaceuticals,United States and Canada,United States,56.34,40.63,53.685,48.47,105.6,1097700.0,0.1153,1.0962,82.02,1.4235,6.9776,0.0,35.1935,0.0,0.585,2.3763,6.9776,3.4281,0.3005,0.8981,6815000000.0,100000000.0,576000000.0,,,,860000000.0,,Pharmaceuticals
IQV,2019,IQVIA Holdings Inc,Pharmaceuticals,United States and Canada,United States,57.80500000000001,41.650000000000006,55.235,49.765,143.89499999999998,1150250.0,0.121,1.1172,82.0104,1.8051,7.1898,0.0,34.3351,0.0,0.6416,2.0585,7.1898,2.8467,0.3014,1.047,9702000000.0,1277000000.0,665000000.0,,,,970000000.0,,Pharmaceuticals
IR,2017,Ingersoll-Rand Plc,Machinery,Europe,Ireland,75.28333333333333,66.25333333333333,65.51666666666667,69.68333333333334,19.37,659100.0,0.1427,2.5295,73.6515,1.5946,11.7143,0.0,38.1203,0.7796,0.6121,4.3103,11.7143,4.9877,0.615,2.2016,2126900000.0,-351200000.0,-205400000.0,779100000.0,4462000000.0,,172100000.0,,Machinery
IRM,2010,Iron Mountain Inc.,Commercial Services,North America,United States,42.0,34.0,62.0,44.0,10.83,1504750.0,0.109,1.3861,72.1676,1.5299,21.7951,0.0,59.0194,0.0,0.5986,4.4447,21.7951,13.9631,0.7361,2.3122,,82037000.0,492530000.0,,,,537029000.0,,Commercial Services
IRM,2011,Iron Mountain Inc.,Commercial Services,North America,United States,34.75,42.5,64.0,44.5,14.76,1959900.0,0.1202,1.3398,65.9337,1.9376,19.0396,0.0,59.452,0.0,0.6553,4.8598,19.0396,11.9604,0.7885,3.2714,,219379000.0,545225000.0,,6851157000.0,,616911000.0,,Commercial Services
IRM,2012,Iron Mountain Inc.,Commercial Services,North America,United States,39.333333333333336,53.0,68.0,51.0,15.7,1404150.0,0.12085,1.16955,68.4876,2.83605,20.5803,0.0,58.3788,0.0,0.7357,6.0591,20.5803,11.452649999999998,0.7648999999999999,3.7247,,253047000.0,547549000.0,,6416393000.0,,625140000.0,,Commercial Services
IRM,2013,Iron Mountain Inc.,Commercial Services,North America,United States,45.0,54.0,70.0,55.0,16.435,1303350.0,0.1184,0.9749,72.292,3.7544,17.437,0.0,57.442,0.0,0.7875,3.495,17.437,3.9083,0.4316,2.5001,,399592000.0,571199000.0,,6041258000.0,,615438000.0,,Commercial Services
IRM,2014,Iron Mountain Inc.,Commercial Services,North America,United States,57.0,61.0,70.0,61.5,24.975,1890400.0,0.1193,1.0712,69.9041,5.3065,16.4394,0.0,56.6795,0.0,0.8399,1.6387,16.4394,1.6339,0.1943,1.4569,,174048000.0,555466000.0,,6358339000.0,,432736000.0,,Commercial Services
IRM,2016,Iron Mountain Inc.,Commercial Services,North America,United States,64.04333333333334,57.596666666666664,70.14666666666666,63.31333333333333,25.645000000000003,1487150.0,0.0952,1.313,66.8434,3.0039,14.3669,0.0,55.2306,0.0,0.7467,0.7509,14.3669,3.0602,0.0581,0.2678,,328746000.0,549277000.0,,6523265000.0,,472948000.0,,Commercial Services
IRM,2017,Iron Mountain Incorporated,Commercial Services,United States and Canada,United States,62.065,52.75,71.03,61.045,27.98,1151000.0,0.0941,1.0778,73.1515,3.474,17.9188,0.0,56.6797,0.0,0.7645,2.5211,17.9188,2.9294,0.2474,1.3583,,125203000.0,524527000.0,,6350587000.0,,541760000.0,,Commercial Services
IRM,2018,Iron Mountain Inc.,Commercial Services,United States and Canada,United States,69.5,53.18,72.38,64.50666666666666,28.41,1676400.0,0.0898,0.9748,71.8863,4.2452,18.9909,0.0,57.7736,0.0,0.807,8.65,18.9909,11.1536,0.6552,4.4843,3511453000.0,107233000.0,501606000.0,,9486800000.0,,543895000.0,,Commercial Services
IRM,2019,Iron Mountain Inc.,Real Estate,United States and Canada,United States,60.75,62.28,58.66,60.58,29.73,2193700.0,0.0781,0.6578,70.9187,5.6984,19.0882,0.0,57.4387,0.0,0.8447,8.6644,19.0882,9.6534,,5.5665,3845578000.0,171724000.0,634051000.0,,10975387000.0,,720968000.0,,Real Estate
ISRG,2010,"Intuitive Surgical, Inc.",Healthcare,North America,United States,37.0,38.0,68.0,45.0,107.02000000000001,1442550.0,0.1563,4.8691,54.3293,0.0,39.4811,0.0,72.7642,1.235,0.0,25.2923,39.4811,40.3802,3.9543,4.6092,874900000.0,204300000.0,310800000.0,620800000.0,,,278200000.0,,Healthcare
ISRG,2011,"Intuitive Surgical, Inc.",Healthcare,North America,United States,42.333333333333336,42.333333333333336,66.33333333333333,48.666666666666664,119.005,1015500.0,0.1622,4.6177,53.4117,0.0,40.0493,0.0,72.8677,1.18065,0.0,27.4895,40.0493,40.4746,4.4574,5.1667,1052200000.0,232600000.0,377400000.0,751100000.0,,,392200000.0,,Healthcare
ISRG,2012,"Intuitive Surgical, Inc.",Healthcare,North America,United States,48.0,47.0,55.0,49.0,174.49,828600.0,0.148,4.64625,54.58305,0.0,40.0136,0.0,72.0224,1.2156,0.0,28.92525,40.0136,40.717,4.30715,4.8937,1413000000.0,381800000.0,555200000.0,1030000000.0,,,545800000.0,,Healthcare
ISRG,2013,"Intuitive Surgical, Inc.",Healthcare,North America,United States,48.0,44.666666666666664,54.666666666666664,48.333333333333336,157.655,1094550.0,0.1377,4.7608,50.6092,0.0,36.2027,0.0,70.0432,0.9922,0.0,28.8442,36.2027,37.2267,4.2073,4.7467,1757300000.0,495100000.0,694800000.0,1273800000.0,,,677600000.0,,Healthcare
ISRG,2014,"Intuitive Surgical, Inc.",Healthcare,North America,United States,48.0,46.0,60.0,51.0,169.13,780300.0,0.1527,3.6151,46.8977,0.0,30.7756,0.0,65.0571,1.1629,0.0,24.2765,30.7756,30.5606,3.7076,4.344,2178800000.0,656600000.0,878100000.0,1570300000.0,,,814200000.0,,Healthcare
ISRG,2015,"Intuitive Surgical, Inc.",Healthcare,North America,United States,48.0,47.0,53.0,49.0,168.335,798900.0,0.1346,4.5599,51.0819,0.0,32.2028,0.0,67.1189,0.9995,0.0,28.0857,32.2028,32.8303,3.573,4.0654,2265100000.0,671000000.0,852500000.0,1594200000.0,,,880000000.0,,Healthcare
